"1","1523258386","1","30","3.84699"
"3","1523258386","1","30","5.81127"
"2","1523258386","1","34","5.83905"
"1","1523259286","1","34","3.84699"
"3","1523259286","1","34","6.11872"
"2","1523259286","1","34","4.37916"
"1","1523260186","1","34","4.08613"
"3","1523260186","1","34","6.11872"
"2","1523260187","1","34","4.2729"
"1","1523261087","1","34","4.08613"
"2","1523261087","1","34","4.87573"
"3","1523261087","1","34","6.11872"
"1","1523261987","1","34","3.89166"
"3","1523261987","1","34","6.11872"
"2","1523261987","1","34","4.55463"
"3","1523262887","1","34","6.11872"
"1","1523262887","1","34","3.89166"
"2","1523262887","1","34","3.75134"
"3","1523263786","1","34","6.11872"
"1","1523263786","1","34","4.32301"
"2","1523263787","1","34","3.86975"
"3","1523264686","1","34","6.11872"
"1","1523264686","1","34","4.42617"
"2","1523264687","1","34","3.03269"
"1","1523265586","1","34","4.42617"
"3","1523265586","1","34","6.11872"
"2","1523265586","1","34","3.03269"
"1","1523266486","1","34","4.32301"
"3","1523266486","1","34","6.8204"
"2","1523266487","1","34","4.87573"
"1","1523267386","1","34","4.32301"
"3","1523267386","1","34","6.80978"
"2","1523267387","1","34","4.87573"
"1","1523268286","1","34","4.08613"
"3","1523268286","1","34","6.57357"
"2","1523268287","1","34","4.18054"
"3","1523269186","1","34","6.58484"
"1","1523269186","1","34","4.0463"
"2","1523269187","1","34","4.18054"
"1","1523270086","1","34","4.0463"
"3","1523270086","1","34","6.58484"
"2","1523270087","1","34","4.87573"
"1","1523270986","1","34","4.08613"
"3","1523270987","1","34","6.58484"
"2","1523270987","1","34","2.73405"
"1","1523271886","1","34","4.08613"
"3","1523271886","1","34","7.05096"
"2","1523271887","1","34","2.73405"
"1","1523272786","1","34","4.08613"
"3","1523272786","1","34","7.05096"
"2","1523272787","1","34","4.67278"
"3","1523273686","1","34","5.59707"
"1","1523273686","1","34","3.39313"
"2","1523273687","1","34","4.67278"
"1","1523274586","1","34","3.39313"
"3","1523274587","1","34","5.59707"
"2","1523274587","1","34","5.19684"
"3","1523275486","1","34","7.05096"
"1","1523275486","1","34","3.60655"
"2","1523275487","1","34","5.19684"
"3","1523276386","1","34","7.51708"
"1","1523276387","1","34","3.60655"
"2","1523276387","1","34","5.51794"
"1","1523277286","1","34","3.77098"
"3","1523277286","1","34","7.51708"
"2","1523277287","1","34","5.83905"
"1","1523282342","1","31","3.12209"
"3","1523282342","1","31","7.51708"
"2","1523282342","1","31","4.55784"
"3","1523283242","1","31","7.51708"
"1","1523283243","1","31","3.47001"
"2","1523283243","1","31","4.39673"
"1","1523284814","1","31","3.12568"
"3","1523284814","1","31","7.701"
"2","1523284814","1","31","5.51794"
"1","1523285714","1","31","2.88524"
"3","1523285714","1","31","7.85642"
"2","1523285714","1","31","5.19684"
"1","1523286615","1","31","1.854"
"3","1523286615","1","31","7.68091"
"2","1523286615","1","31","5.55698"
"1","1523287514","1","31","1.854"
"3","1523287514","1","31","7.51708"
"2","1523287516","1","31","5.45102"
"3","1523288415","1","31","7.51708"
"2","1523288415","1","31","5.08769"
"1","1523288415","1","31","2.6448"
"1","1523289314","1","31","2.56645"
"3","1523289314","1","31","7.05096"
"2","1523289315","1","31","4.87518"
"1","1523290214","1","31","2.56645"
"3","1523290214","1","31","7.45748"
"2","1523290215","1","31","3.25925"
"1","1523291115","1","31","2.40437"
"3","1523291115","1","31","7.45748"
"2","1523291116","1","31","1.37832"
"3","1523292014","1","31","7.05096"
"1","1523292014","1","31","2.40437"
"2","1523292015","1","31","1.37376"
"1","1523292915","1","31","2.40437"
"2","1523292915","1","31","1.95555"
"3","1523292915","1","31","7.05096"
"3","1523293814","1","31","6.58484"
"1","1523293814","1","31","2.16393"
"2","1523293815","1","31","1.3037"
"1","1523294714","1","31","2.16393"
"3","1523294714","1","31","5.58409"
"2","1523294715","1","31","1.3037"
"1","1523295614","1","31","0.96174"
"3","1523295614","1","31","1.78234"
"2","1523295615","1","31","2.00452"
"3","1523342035","2","34","6.58484"
"1","1523342035","2","34","3.60655"
"2","1523342036","2","34","3.87938"
"3","1523342935","2","34","6.58484"
"1","1523342935","2","34","3.84699"
"2","1523342936","2","34","3.65745"
"1","1523343835","2","34","3.84699"
"3","1523343835","2","34","6.18575"
"2","1523343836","2","34","4.55463"
"3","1523344735","2","34","6.26705"
"1","1523344735","2","34","3.60655"
"2","1523344736","2","34","4.55463"
"3","1523345636","2","34","6.39867"
"1","1523345636","2","34","3.36612"
"2","1523345636","2","34","3.84252"
"3","1523346535","2","34","6.58484"
"1","1523346536","2","34","3.03909"
"2","1523346536","2","34","3.9216"
"3","1523347436","2","34","6.58484"
"1","1523347436","2","34","2.8582"
"2","1523347436","2","34","4.55463"
"1","1523348336","2","34","2.88524"
"3","1523348336","2","34","6.58484"
"2","1523348336","2","34","4.55463"
"3","1523349236","2","34","6.58484"
"1","1523349236","2","34","2.88524"
"2","1523349236","2","34","4.23353"
"1","1523350136","2","34","2.6448"
"3","1523350136","2","34","6.31145"
"2","1523350136","2","34","4.62623"
"3","1523351036","2","34","6.37556"
"1","1523351036","2","34","2.6448"
"2","1523351036","2","34","4.32839"
"1","1523351936","2","30","2.6448"
"3","1523351936","2","30","6.6337"
"2","1523351936","2","30","4.01558"
"1","1523352836","2","34","2.6448"
"3","1523352836","2","34","6.58484"
"2","1523352836","2","34","4.77541"
"3","1523353736","2","34","6.58484"
"1","1523353736","2","34","1.19189"
"2","1523353736","2","34","4.77541"
"1","1523354636","2","34","3.27989"
"3","1523354636","2","34","6.58484"
"2","1523354636","2","34","0.81385"
"1","1523355536","2","34","2.89668"
"3","1523355536","2","34","6.58484"
"2","1523355536","2","34","1.28546"
"3","1523356436","2","34","6.42856"
"1","1523356436","2","34","0.6592"
"2","1523356436","2","34","2.53173"
"3","1523357336","2","34","6.42856"
"1","1523357336","2","34","0.32504"
"2","1523357336","2","34","3.91111"
"1","1523358236","2","34","2.6448"
"3","1523358236","2","34","6.58484"
"2","1523358236","2","34","3.72324"
"1","1523359136","2","34","2.6448"
"3","1523359136","2","34","6.58484"
"2","1523359136","2","34","3.8308"
"1","1523360036","2","34","2.59196"
"3","1523360036","2","34","6.58484"
"2","1523360036","2","34","3.42032"
"1","1523360936","2","34","2.86447"
"3","1523360936","2","34","6.58484"
"2","1523360936","2","34","3.42032"
"3","1523361836","2","34","7.05096"
"1","1523361836","2","34","3.51934"
"2","1523361836","2","34","5.19684"
"3","1523362736","2","34","7.05096"
"1","1523362736","2","34","3.03852"
"2","1523362736","2","34","5.51794"
"1","1523363636","2","34","3.03852"
"3","1523363636","2","34","7.05096"
"2","1523363636","2","34","3.48218"
"1","1523364536","2","34","3.12568"
"3","1523364536","2","34","7.05096"
"2","1523364536","2","34","3.5902"
"3","1523365436","2","30","6.89581"
"1","1523365436","2","30","3.12568"
"2","1523365436","2","30","3.83012"
"3","1523366336","2","30","7.19112"
"1","1523366336","2","30","3.12568"
"2","1523366336","2","30","3.64875"
"1","1523367236","2","30","3.55076"
"3","1523367236","2","30","7.58511"
"2","1523367236","2","30","5.51794"
"3","1523372772","2","31","7.00021"
"1","1523372772","2","31","2.8437"
"2","1523372772","2","31","3.58518"
"1","1523373683","2","31","2.8437"
"3","1523373683","2","31","6.5118"
"2","1523373683","2","31","3.19667"
"3","1523374573","2","31","6.5118"
"1","1523374573","2","31","2.88524"
"2","1523374573","2","31","3.089"
"1","1523375473","2","31","2.6448"
"3","1523375474","2","31","6.39941"
"2","1523375474","2","31","2.93333"
"1","1523376372","2","31","2.6448"
"3","1523376372","2","31","6.94528"
"2","1523376373","2","31","2.93333"
"3","1523377272","2","31","6.94528"
"1","1523377272","2","31","2.6448"
"2","1523377272","2","31","2.6074"
"3","1523378172","2","31","7.05096"
"1","1523378172","2","31","2.6448"
"2","1523378172","2","31","2.6074"
"1","1523379072","2","31","2.40437"
"3","1523379072","2","31","7.05096"
"2","1523379072","2","31","2.28148"
"3","1523439737","3","30","3.98009"
"1","1523439737","3","30","3.12568"
"2","1523439738","3","30","5.19684"
"3","1523440637","3","30","6.18073"
"1","1523440637","3","30","3.12568"
"2","1523440637","3","30","5.19684"
"1","1523441537","3","30","3.12568"
"3","1523441537","3","30","4.41855"
"2","1523441537","3","30","5.19684"
"1","1523442437","3","30","3.12568"
"3","1523442437","3","30","4.46325"
"2","1523442437","3","30","5.19684"
"1","1523443337","3","30","3.12568"
"3","1523443337","3","30","6.58484"
"2","1523443337","3","30","5.19684"
"1","1523444237","3","30","3.12568"
"3","1523444237","3","30","7.05096"
"2","1523444237","3","30","5.19684"
"1","1523445137","3","34","2.75705"
"3","1523445137","3","34","7.05096"
"2","1523445137","3","34","2.63488"
"3","1523446037","3","34","7.05096"
"1","1523446037","3","34","2.75705"
"2","1523446038","3","34","3.88507"
"1","1523446937","3","34","3.36612"
"3","1523446937","3","34","7.33624"
"2","1523446937","3","34","4.43052"
"1","1523447837","3","34","5.26783"
"3","1523447837","3","34","7.14087"
"2","1523447837","3","34","5.04299"
"1","1523505178","4","21","3.12568"
"3","1523505178","4","21","4.73967"
"2","1523505178","4","21","2.46206"
"3","1523506078","4","21","6.11872"
"1","1523506078","4","21","3.36612"
"2","1523506078","4","21","4.23353"
"1","1523506978","4","21","2.55745"
"2","1523506978","4","21","4.41251"
"3","1523506978","4","21","6.11872"
"1","1523508019","4","30","2.40268"
"3","1523508019","4","30","6.11872"
"2","1523508020","4","30","4.51848"
"1","1523508919","4","30","3.60655"
"3","1523508919","4","30","6.11872"
"2","1523508919","4","30","5.19684"
"1","1523512301","4","30","3.36612"
"3","1523512301","4","30","6.58484"
"2","1523512301","4","30","3.70083"
"3","1523513201","4","30","6.58484"
"1","1523513201","4","30","3.36612"
"2","1523513201","4","30","5.83905"
"1","1523514101","4","30","3.36612"
"3","1523514101","4","30","6.58484"
"2","1523514101","4","30","5.83905"
"3","1523515001","4","30","6.58484"
"1","1523515001","4","30","2.96114"
"2","1523515001","4","30","5.83905"
"1","1523515901","4","30","3.04115"
"3","1523515901","4","30","6.58484"
"2","1523515901","4","30","5.83905"
"1","1523516801","4","30","3.60655"
"3","1523516801","4","30","6.58484"
"2","1523516801","4","30","5.83905"
"3","1523517701","4","30","6.58484"
"1","1523517701","4","30","4.08613"
"2","1523517701","4","30","5.83905"
"3","1523518601","4","30","6.58484"
"1","1523518601","4","30","3.90734"
"2","1523518601","4","30","4.78228"
"1","1523519501","4","30","3.70361"
"3","1523519501","4","30","7.05096"
"2","1523519501","4","30","4.67504"
"3","1523520401","4","30","7.05096"
"1","1523520401","4","30","3.84699"
"2","1523520401","4","30","5.51794"
"1","1523521347","4","30","2.6246"
"3","1523521347","4","30","7.05096"
"2","1523521348","4","30","5.51794"
"1","1523522247","4","34","2.49324"
"3","1523522247","4","34","7.05096"
"2","1523522248","4","34","5.51794"
"3","1523523147","4","34","7.05096"
"1","1523523147","4","34","3.12568"
"2","1523523147","4","34","3.21321"
"1","1523524047","4","34","3.12568"
"3","1523524047","4","34","7.31164"
"2","1523524048","4","34","3.21321"
"1","1523524947","4","34","4.62855"
"3","1523524947","4","34","7.31164"
"2","1523524947","4","34","5.19684"
"1","1523525847","4","34","4.83207"
"3","1523525847","4","34","7.07699"
"2","1523525848","4","34","4.50565"
"3","1523526747","4","34","7.51679"
"1","1523526747","4","34","3.35634"
"2","1523526747","4","34","4.3995"
"3","1523527647","4","34","7.51708"
"1","1523527648","4","34","3.64611"
"2","1523527648","4","34","5.99346"
"1","1523528547","4","34","3.93229"
"3","1523528547","4","34","7.37259"
"2","1523528548","4","34","4.02318"
"3","1523529447","4","34","7.37259"
"1","1523529448","4","34","2.88524"
"2","1523529448","4","34","3.52747"
"3","1523530347","4","34","7.51708"
"1","1523530347","4","34","2.88524"
"2","1523530348","4","34","4.87573"
"1","1523531248","4","34","4.4574"
"3","1523531248","4","34","6.39047"
"2","1523531248","4","34","4.05372"
"1","1523532147","4","34","4.93152"
"3","1523532147","4","34","6.39047"
"2","1523532148","4","34","4.15985"
"3","1523533047","4","34","7.45596"
"1","1523533047","4","34","4.12977"
"2","1523533048","4","34","3.40057"
"1","1523533947","4","34","2.88524"
"3","1523533947","4","34","7.51708"
"2","1523533948","4","34","3.50854"
"3","1523534847","4","34","7.51708"
"1","1523534847","4","34","2.88524"
"2","1523534848","4","34","6.16015"
"1","1523535747","4","34","3.12568"
"3","1523535747","4","34","7.51708"
"2","1523535748","4","34","6.48126"
"3","1523536647","4","34","7.51708"
"1","1523536647","4","34","3.12568"
"2","1523536648","4","34","7.12347"
"1","1523537547","4","34","3.12568"
"3","1523537548","4","34","7.51708"
"2","1523537548","4","34","6.84182"
"3","1523538447","4","34","7.51708"
"1","1523538447","4","34","3.12568"
"2","1523538448","4","34","6.94825"
"1","1523539347","4","34","3.12568"
"3","1523539348","4","34","7.30654"
"2","1523539348","4","34","7.12347"
"1","1523540247","4","34","3.12568"
"3","1523540248","4","34","7.30654"
"2","1523540248","4","34","6.80236"
"3","1523541148","4","31","7.51708"
"1","1523541148","4","31","3.12568"
"2","1523541148","4","31","6.48126"
"3","1523542048","4","31","7.44706"
"1","1523542048","4","31","3.12568"
"2","1523542048","4","31","4.62036"
"3","1523542948","4","31","6.66929"
"1","1523542948","4","31","3.12568"
"2","1523542948","4","31","3.68002"
"1","1523543848","4","31","2.87194"
"3","1523543848","4","31","6.66048"
"2","1523543848","4","31","3.78676"
"3","1523544748","4","31","8.32054"
"1","1523544748","4","31","2.69876"
"2","1523544749","4","31","4.87573"
"3","1523545648","4","31","8.30164"
"1","1523545648","4","31","2.88524"
"2","1523545648","4","31","4.55463"
"3","1523546548","4","31","7.73953"
"1","1523546548","4","31","2.99769"
"2","1523546548","4","31","4.23353"
"1","1523547448","4","31","3.1475"
"3","1523547448","4","31","7.51708"
"2","1523547448","4","31","3.91111"
"3","1523548348","4","31","7.51708"
"1","1523548348","4","31","2.6448"
"2","1523548348","4","31","3.58518"
"1","1523549247","4","31","1.15404"
"3","1523549247","4","31","7.33271"
"2","1523549248","4","31","3.25925"
"3","1523550148","4","31","7.33271"
"1","1523550148","4","31","1.15365"
"2","1523550148","4","31","3.7111"
"3","1523551048","4","31","7.05096"
"1","1523551048","4","31","2.46021"
"2","1523551048","4","31","3.60342"
"1","1523551948","4","31","2.6448"
"3","1523551948","4","31","7.05096"
"2","1523551948","4","31","1.95555"
"1","1523552848","4","31","2.40437"
"3","1523552848","4","31","7.05096"
"2","1523552848","4","31","1.62962"
"1","1523553748","4","31","2.16393"
"3","1523553748","4","31","6.58484"
"2","1523553748","4","31","1.62962"
"3","1523595519","5","30","6.11872"
"2","1523595519","5","30","4.23353"
"1","1523595519","5","30","3.84699"
"1","1523596419","5","30","3.60655"
"3","1523596419","5","30","6.11872"
"2","1523596419","5","30","4.23353"
"1","1523597319","5","30","3.36612"
"2","1523597319","5","30","4.23353"
"3","1523597319","5","30","5.75323"
"1","1523598219","5","30","3.12568"
"3","1523598219","5","30","5.58304"
"2","1523598219","5","30","4.23353"
"3","1523599119","5","30","6.4457"
"1","1523599119","5","30","3.12568"
"2","1523599120","5","30","4.55463"
"1","1523600019","5","30","0.03751"
"3","1523600019","5","30","6.58484"
"2","1523600019","5","30","4.55463"
"2","1523600919","5","30","4.55463"
"3","1523600919","5","30","6.58484"
"1","1523600919","5","30","0.59495"
"1","1523601819","5","30","3.12568"
"3","1523601819","5","30","6.58484"
"2","1523601819","5","30","1.58436"
"1","1523602719","5","30","3.12568"
"3","1523602719","5","30","6.58484"
"2","1523602719","5","30","2.54746"
"3","1523603619","5","30","7.05096"
"1","1523603619","5","30","3.36612"
"2","1523603619","5","30","4.87573"
"1","1523604519","5","30","3.36612"
"3","1523604519","5","30","7.05096"
"2","1523604519","5","30","4.87573"
"1","1523605419","5","30","3.60655"
"3","1523605419","5","30","7.05096"
"2","1523605419","5","30","5.19684"
"1","1523606319","5","34","3.60655"
"3","1523606319","5","34","7.05096"
"2","1523606320","5","34","2.00234"
"1","1523607219","5","34","3.36612"
"3","1523607219","5","34","7.05096"
"2","1523607219","5","34","2.00234"
"3","1523608119","5","34","7.05096"
"1","1523608119","5","34","3.60655"
"2","1523608120","5","34","5.44936"
"3","1523609019","5","34","7.05096"
"1","1523609019","5","34","3.60655"
"2","1523609019","5","34","5.44936"
"3","1523609921","5","34","7.05096"
"2","1523609921","5","34","5.19684"
"1","1523609923","5","34","3.84699"
"1","1523636528","5","31","2.40437"
"3","1523636528","5","31","7.51708"
"2","1523636529","5","31","3.25925"
"3","1523681113","6","30","6.79225"
"1","1523681113","6","30","3.29254"
"2","1523681114","6","30","4.62181"
"1","1523682014","6","30","3.60655"
"3","1523682014","6","30","6.79225"
"2","1523682014","6","30","3.58518"
"3","1523682914","6","30","7.05096"
"1","1523682914","6","30","3.36612"
"2","1523682914","6","30","3.91111"
"1","1523683814","6","30","3.12568"
"3","1523683814","6","30","7.51708"
"2","1523683814","6","30","3.91111"
"1","1523684714","6","30","2.88524"
"3","1523684714","6","30","7.51708"
"2","1523684714","6","30","3.91111"
"1","1523685614","6","30","2.6448"
"3","1523685614","6","30","7.51708"
"2","1523685614","6","30","3.91111"
"1","1523686514","6","30","2.6448"
"3","1523686514","6","30","7.51708"
"2","1523686514","6","30","4.23353"
"1","1523687414","6","30","2.6448"
"3","1523687414","6","30","7.51708"
"2","1523687414","6","30","4.23353"
"1","1523688314","6","30","2.40437"
"3","1523688314","6","30","7.51708"
"2","1523688314","6","30","4.23353"
"3","1523689214","6","30","7.51708"
"1","1523689214","6","30","0"
"2","1523689214","6","30","4.55463"
"3","1523690114","6","30","7.51708"
"1","1523690114","6","30","0"
"2","1523690114","6","30","4.55463"
"1","1523691014","6","30","2.40437"
"3","1523691014","6","30","7.51708"
"2","1523691014","6","30","4.55463"
"1","1523691914","6","30","1.66706"
"3","1523691914","6","30","7.51708"
"2","1523691914","6","30","4.55463"
"3","1523692814","6","30","7.51708"
"1","1523692814","6","30","1.35257"
"2","1523692814","6","30","4.55463"
"3","1523693714","6","30","7.51708"
"1","1523693714","6","30","2.02818"
"2","1523693714","6","30","4.87573"
"3","1523694614","6","30","7.51708"
"1","1523694614","6","30","2.16393"
"2","1523694614","6","30","4.87573"
"1","1523695514","6","30","2.16393"
"3","1523695514","6","30","7.51708"
"2","1523695514","6","30","4.87573"
"3","1523696414","6","30","7.51708"
"1","1523696414","6","30","2.16393"
"2","1523696414","6","30","4.87573"
"3","1523697314","6","30","7.51708"
"1","1523697314","6","30","2.16393"
"2","1523697314","6","30","4.87573"
"3","1523698214","6","34","7.9832"
"1","1523698214","6","34","2.27201"
"2","1523698214","6","34","2.17801"
"3","1523699114","6","34","6.6489"
"1","1523699114","6","34","0.14303"
"2","1523699114","6","34","2.17801"
"3","1523700014","6","34","5.81017"
"1","1523700014","6","34","0.2154"
"2","1523700014","6","34","4.87573"
"1","1523700914","6","34","0.19688"
"3","1523700914","6","34","3.58135"
"2","1523700914","6","34","1.58978"
"3","1523701814","6","34","6.76511"
"1","1523701814","6","34","1.15592"
"2","1523701814","6","34","1.83282"
"1","1523702714","6","34","2.16393"
"3","1523702714","6","34","7.9832"
"2","1523702714","6","34","4.31593"
"3","1523703614","6","34","7.9832"
"1","1523703614","6","34","2.40437"
"2","1523703614","6","34","4.31593"
"3","1523704514","6","34","7.75637"
"1","1523704514","6","34","0"
"2","1523704514","6","34","4.55463"
"1","1523705414","6","34","0"
"3","1523705414","6","34","7.75637"
"2","1523705414","6","34","3.65079"
"1","1523706314","6","34","2.40437"
"3","1523706314","6","34","7.9832"
"2","1523706314","6","34","3.65079"
"1","1523707214","6","34","2.6448"
"3","1523707214","6","34","7.9832"
"2","1523707214","6","34","4.55463"
"1","1523708114","6","34","2.6448"
"3","1523708114","6","34","7.9832"
"2","1523708114","6","34","4.87573"
"3","1523709014","6","34","7.9832"
"1","1523709014","6","34","2.6448"
"2","1523709014","6","34","4.87573"
"1","1523709914","6","34","2.6448"
"3","1523709914","6","32","7.9832"
"2","1523709914","6","32","4.87573"
"3","1523710814","6","32","7.9832"
"1","1523710814","6","32","3.56703"
"2","1523710814","6","32","4.87573"
"3","1523711714","6","34","8.18938"
"1","1523711714","6","34","3.87092"
"2","1523711714","6","34","4.87573"
"1","1523712614","6","34","3.79015"
"3","1523712614","6","34","8.2417"
"2","1523712614","6","34","4.55463"
"3","1523713514","6","34","8.03505"
"1","1523713514","6","34","3.79015"
"2","1523713514","6","31","4.55463"
"3","1523714414","6","31","8.03505"
"1","1523714414","6","31","2.6448"
"2","1523714414","6","31","3.76083"
"3","1523715314","6","31","8.14835"
"1","1523715314","6","31","1.75399"
"2","1523715314","6","31","3.76083"
"3","1523716214","6","29","8.14835"
"1","1523716214","6","29","1.01431"
"2","1523716214","6","29","3.70905"
"3","1523717114","6","29","7.99185"
"1","1523717114","6","29","2.17578"
"2","1523717114","6","29","3.70905"
"1","1523718014","6","29","2.40437"
"3","1523718014","6","29","7.99185"
"2","1523718014","6","29","3.91111"
"1","1523718914","6","29","2.40437"
"3","1523718914","6","29","7.9832"
"2","1523718914","6","29","3.91111"
"1","1523719814","6","29","2.6448"
"3","1523719814","6","29","7.9832"
"2","1523719814","6","29","3.91111"
"3","1523720714","6","29","7.51708"
"1","1523720714","6","29","2.6448"
"2","1523720714","6","29","1.82769"
"1","1523721614","6","29","5.50796"
"3","1523721614","6","29","7.45273"
"2","1523721615","6","29","1.72007"
"1","1523722514","6","29","5.49991"
"3","1523722514","6","29","7.45273"
"2","1523722514","6","29","3.25925"
"1","1523723414","6","29","2.74857"
"3","1523723414","6","29","7.05096"
"2","1523723415","6","29","3.25925"
"1","1523724314","6","29","2.16393"
"3","1523724314","6","29","7.05096"
"2","1523724315","6","29","3.25925"
